start_sec,stage,stage_name
63360,0,Sleep stage W
63390,0,Sleep stage W
63420,0,Sleep stage W
63450,0,Sleep stage W
63480,0,Sleep stage W
63510,0,Sleep stage W
63540,0,Sleep stage W
63570,0,Sleep stage W
63600,0,Sleep stage W
63630,0,Sleep stage W
63660,0,Sleep stage W
63690,0,Sleep stage W
63720,0,Sleep stage W
63750,0,Sleep stage W
63780,0,Sleep stage W
63810,0,Sleep stage W
63840,0,Sleep stage W
63870,0,Sleep stage W
63900,0,Sleep stage W
63930,0,Sleep stage W
63960,0,Sleep stage W
63990,0,Sleep stage W
64020,0,Sleep stage W
64050,0,Sleep stage W
64080,0,Sleep stage W
64110,0,Sleep stage W
64140,0,Sleep stage W
64170,0,Sleep stage W
64200,0,Sleep stage W
64230,0,Sleep stage W
64260,0,Sleep stage W
64290,0,Sleep stage W
64320,0,Sleep stage W
64350,0,Sleep stage W
64380,0,Sleep stage W
64410,0,Sleep stage W
64440,0,Sleep stage W
64470,0,Sleep stage W
64500,0,Sleep stage W
64530,0,Sleep stage W
64560,0,Sleep stage W
64590,0,Sleep stage W
64620,0,Sleep stage W
64650,0,Sleep stage W
64680,0,Sleep stage W
64710,0,Sleep stage W
64740,0,Sleep stage W
64770,0,Sleep stage W
64800,0,Sleep stage W
64830,0,Sleep stage W
64860,0,Sleep stage W
64890,0,Sleep stage W
64920,0,Sleep stage W
64950,0,Sleep stage W
64980,0,Sleep stage W
65010,0,Sleep stage W
65040,0,Sleep stage W
65070,0,Sleep stage W
65100,0,Sleep stage W
65130,0,Sleep stage W
65160,0,Sleep stage W
65190,0,Sleep stage W
65220,0,Sleep stage W
65250,0,Sleep stage W
65280,0,Sleep stage W
65310,0,Sleep stage W
65340,0,Sleep stage W
65370,0,Sleep stage W
65400,0,Sleep stage W
65430,0,Sleep stage W
65460,0,Sleep stage W
65490,0,Sleep stage W
65520,0,Sleep stage W
65550,0,Sleep stage W
65580,0,Sleep stage W
65610,0,Sleep stage W
65640,0,Sleep stage W
65670,0,Sleep stage W
65700,0,Sleep stage W
65730,0,Sleep stage W
65760,0,Sleep stage W
65790,0,Sleep stage W
65820,0,Sleep stage W
65850,0,Sleep stage W
65880,0,Sleep stage W
65910,0,Sleep stage W
65940,0,Sleep stage W
65970,0,Sleep stage W
66000,0,Sleep stage W
66030,0,Sleep stage W
66060,0,Sleep stage W
66090,0,Sleep stage W
66120,0,Sleep stage W
66150,0,Sleep stage W
66180,0,Sleep stage W
66210,0,Sleep stage W
66240,0,Sleep stage W
66270,0,Sleep stage W
66300,0,Sleep stage W
66330,0,Sleep stage W
66360,0,Sleep stage W
66390,0,Sleep stage W
66420,0,Sleep stage W
66450,0,Sleep stage W
66480,0,Sleep stage W
66510,0,Sleep stage W
66540,0,Sleep stage W
66570,0,Sleep stage W
66600,0,Sleep stage W
66630,0,Sleep stage W
66660,0,Sleep stage W
66690,0,Sleep stage W
66720,0,Sleep stage W
66750,0,Sleep stage W
66780,0,Sleep stage W
66810,0,Sleep stage W
66840,0,Sleep stage W
66870,0,Sleep stage W
66900,0,Sleep stage W
66930,0,Sleep stage W
66960,0,Sleep stage W
66990,0,Sleep stage W
67020,0,Sleep stage W
67050,0,Sleep stage W
67080,0,Sleep stage W
67110,0,Sleep stage W
67140,0,Sleep stage W
67170,0,Sleep stage W
67200,0,Sleep stage W
67230,0,Sleep stage W
67260,0,Sleep stage W
67290,0,Sleep stage W
67320,0,Sleep stage W
67350,0,Sleep stage W
67380,0,Sleep stage W
67410,0,Sleep stage W
67440,0,Sleep stage W
67470,0,Sleep stage W
67500,0,Sleep stage W
67530,0,Sleep stage W
67560,0,Sleep stage W
67590,0,Sleep stage W
67620,0,Sleep stage W
67650,0,Sleep stage W
67680,0,Sleep stage W
67710,0,Sleep stage W
67740,0,Sleep stage W
67770,0,Sleep stage W
67800,0,Sleep stage W
67830,0,Sleep stage W
67860,0,Sleep stage W
67890,0,Sleep stage W
67920,0,Sleep stage W
67950,0,Sleep stage W
67980,0,Sleep stage W
68010,0,Sleep stage W
68040,0,Sleep stage W
68070,0,Sleep stage W
68100,0,Sleep stage W
68130,0,Sleep stage W
68160,0,Sleep stage W
68190,0,Sleep stage W
68220,0,Sleep stage W
68250,0,Sleep stage W
68280,0,Sleep stage W
68310,0,Sleep stage W
68340,0,Sleep stage W
68370,0,Sleep stage W
68400,0,Sleep stage W
68430,0,Sleep stage W
68460,0,Sleep stage W
68490,0,Sleep stage W
68520,0,Sleep stage W
68550,0,Sleep stage W
68580,0,Sleep stage W
68610,0,Sleep stage W
68640,0,Sleep stage W
68670,0,Sleep stage W
68700,0,Sleep stage W
68730,0,Sleep stage W
68760,0,Sleep stage W
68790,0,Sleep stage W
68820,0,Sleep stage W
68850,0,Sleep stage W
68880,0,Sleep stage W
68910,0,Sleep stage W
68940,0,Sleep stage W
68970,0,Sleep stage W
69000,0,Sleep stage W
69030,0,Sleep stage W
69060,0,Sleep stage W
69090,0,Sleep stage W
69120,0,Sleep stage W
69150,0,Sleep stage W
69180,0,Sleep stage W
69210,0,Sleep stage W
69240,0,Sleep stage W
69270,0,Sleep stage W
69300,0,Sleep stage W
69330,0,Sleep stage W
69360,0,Sleep stage W
69390,0,Sleep stage W
69420,0,Sleep stage W
69450,0,Sleep stage W
69480,0,Sleep stage W
69510,0,Sleep stage W
69540,0,Sleep stage W
69570,0,Sleep stage W
69600,0,Sleep stage W
69630,0,Sleep stage W
69660,0,Sleep stage W
69690,0,Sleep stage W
69720,0,Sleep stage W
69750,0,Sleep stage W
69780,0,Sleep stage W
69810,0,Sleep stage W
69840,0,Sleep stage W
69870,0,Sleep stage W
69900,0,Sleep stage W
69930,0,Sleep stage W
69960,0,Sleep stage W
69990,0,Sleep stage W
70020,0,Sleep stage W
70050,0,Sleep stage W
70080,0,Sleep stage W
70110,0,Sleep stage W
70140,0,Sleep stage W
70170,0,Sleep stage W
70200,0,Sleep stage W
70230,0,Sleep stage W
70260,0,Sleep stage W
70290,0,Sleep stage W
70320,0,Sleep stage W
70350,0,Sleep stage W
70380,0,Sleep stage W
70410,0,Sleep stage W
70440,0,Sleep stage W
70470,0,Sleep stage W
70500,0,Sleep stage W
70530,0,Sleep stage W
70560,0,Sleep stage W
70590,0,Sleep stage W
70620,0,Sleep stage W
70650,0,Sleep stage W
70680,0,Sleep stage W
70710,0,Sleep stage W
70740,0,Sleep stage W
70770,0,Sleep stage W
70800,0,Sleep stage W
70830,0,Sleep stage W
70860,0,Sleep stage W
70890,0,Sleep stage W
70920,0,Sleep stage W
70950,0,Sleep stage W
70980,0,Sleep stage W
71010,0,Sleep stage W
71040,0,Sleep stage W
71070,0,Sleep stage W
71100,0,Sleep stage W
71130,0,Sleep stage W
71160,0,Sleep stage W
71190,0,Sleep stage W
71220,0,Sleep stage W
71250,0,Sleep stage W
71280,0,Sleep stage W
71310,0,Sleep stage W
71340,0,Sleep stage W
71370,0,Sleep stage W
71400,0,Sleep stage W
71430,0,Sleep stage W
71460,0,Sleep stage W
71490,0,Sleep stage W
71520,0,Sleep stage W
71550,0,Sleep stage W
71580,0,Sleep stage W
71610,0,Sleep stage W
71640,0,Sleep stage W
71670,0,Sleep stage W
71700,0,Sleep stage W
71730,0,Sleep stage W
71760,0,Sleep stage W
71790,0,Sleep stage W
71820,0,Sleep stage W
71850,0,Sleep stage W
71880,0,Sleep stage W
71910,0,Sleep stage W
71940,0,Sleep stage W
71970,0,Sleep stage W
72000,0,Sleep stage W
72030,0,Sleep stage W
72060,0,Sleep stage W
72090,0,Sleep stage W
72120,0,Sleep stage W
72150,0,Sleep stage W
72180,0,Sleep stage W
72210,0,Sleep stage W
72240,0,Sleep stage W
72270,0,Sleep stage W
72300,0,Sleep stage W
72330,0,Sleep stage W
72360,0,Sleep stage W
72390,0,Sleep stage W
72420,0,Sleep stage W
72450,0,Sleep stage W
72480,0,Sleep stage W
72510,0,Sleep stage W
72540,0,Sleep stage W
72570,0,Sleep stage W
72600,0,Sleep stage W
72630,0,Sleep stage W
72660,0,Sleep stage W
72690,0,Sleep stage W
72720,0,Sleep stage W
72750,0,Sleep stage W
72780,0,Sleep stage W
72810,0,Sleep stage W
72840,0,Sleep stage W
72870,0,Sleep stage W
72900,0,Sleep stage W
72930,0,Sleep stage W
72960,0,Sleep stage W
72990,0,Sleep stage W
73020,0,Sleep stage W
73050,0,Sleep stage W
73080,0,Sleep stage W
73110,0,Sleep stage W
73140,0,Sleep stage W
73170,0,Sleep stage W
73200,0,Sleep stage W
73230,0,Sleep stage W
73260,0,Sleep stage W
73290,0,Sleep stage W
73320,0,Sleep stage W
73350,0,Sleep stage W
73380,0,Sleep stage W
73410,0,Sleep stage W
73440,0,Sleep stage W
73470,0,Sleep stage W
73500,0,Sleep stage W
73530,0,Sleep stage W
73560,0,Sleep stage W
73590,0,Sleep stage W
73620,0,Sleep stage W
73650,0,Sleep stage W
73680,0,Sleep stage W
73710,0,Sleep stage W
73740,0,Sleep stage W
73770,0,Sleep stage W
73800,0,Sleep stage W
73830,0,Sleep stage W
73860,0,Sleep stage W
73890,0,Sleep stage W
73920,0,Sleep stage W
73950,0,Sleep stage W
73980,0,Sleep stage W
74010,0,Sleep stage W
74040,0,Sleep stage W
74070,0,Sleep stage W
74100,0,Sleep stage W
74130,0,Sleep stage W
74160,0,Sleep stage W
74190,0,Sleep stage W
74220,0,Sleep stage W
74250,0,Sleep stage W
74280,0,Sleep stage W
74310,0,Sleep stage W
74340,0,Sleep stage W
74370,0,Sleep stage W
74400,0,Sleep stage W
74430,0,Sleep stage W
74460,0,Sleep stage W
74490,0,Sleep stage W
74520,0,Sleep stage W
74550,0,Sleep stage W
74580,0,Sleep stage W
74610,0,Sleep stage W
74640,0,Sleep stage W
74670,0,Sleep stage W
74700,0,Sleep stage W
74730,0,Sleep stage W
74760,0,Sleep stage W
74790,0,Sleep stage W
74820,0,Sleep stage W
74850,0,Sleep stage W
74880,0,Sleep stage W
74910,0,Sleep stage W
74940,0,Sleep stage W
74970,0,Sleep stage W
75000,0,Sleep stage W
75030,0,Sleep stage W
75060,0,Sleep stage W
75090,0,Sleep stage W
75120,0,Sleep stage W
75150,0,Sleep stage W
75180,0,Sleep stage W
75210,0,Sleep stage W
75240,0,Sleep stage W
75270,0,Sleep stage W
75300,0,Sleep stage W
75330,0,Sleep stage W
75360,0,Sleep stage W
75390,0,Sleep stage W
75420,0,Sleep stage W
75450,0,Sleep stage W
75480,0,Sleep stage W
75510,0,Sleep stage W
75540,0,Sleep stage W
75570,0,Sleep stage W
75600,0,Sleep stage W
75630,0,Sleep stage W
75660,0,Sleep stage W
75690,0,Sleep stage W
75720,0,Sleep stage W
75750,0,Sleep stage W
75780,0,Sleep stage W
75810,0,Sleep stage W
75840,0,Sleep stage W
75870,0,Sleep stage W
75900,0,Sleep stage W
75930,0,Sleep stage W
75960,0,Sleep stage W
75990,0,Sleep stage W
76020,0,Sleep stage W
76050,0,Sleep stage W
76080,0,Sleep stage W
76110,0,Sleep stage W
76140,0,Sleep stage W
76170,0,Sleep stage W
76200,0,Sleep stage W
76230,0,Sleep stage W
76260,0,Sleep stage W
76290,0,Sleep stage W
76320,0,Sleep stage W
76350,0,Sleep stage W
76380,0,Sleep stage W
76410,0,Sleep stage W
76440,0,Sleep stage W
76470,0,Sleep stage W
76500,0,Sleep stage W
76530,0,Sleep stage W
76560,0,Sleep stage W
76590,0,Sleep stage W
76620,0,Sleep stage W
76650,0,Sleep stage W
76680,0,Sleep stage W
76710,0,Sleep stage W
76740,0,Sleep stage W
76770,0,Sleep stage W
76800,0,Sleep stage W
76830,0,Sleep stage W
76860,0,Sleep stage W
76890,0,Sleep stage W
76920,0,Sleep stage W
76950,0,Sleep stage W
76980,0,Sleep stage W
77010,0,Sleep stage W
77040,0,Sleep stage W
77070,0,Sleep stage W
77100,0,Sleep stage W
77130,0,Sleep stage W
77160,0,Sleep stage W
77190,0,Sleep stage W
77220,0,Sleep stage W
77250,0,Sleep stage W
77280,0,Sleep stage W
77310,0,Sleep stage W
77340,0,Sleep stage W
77370,0,Sleep stage W
77400,0,Sleep stage W
77430,0,Sleep stage W
77460,0,Sleep stage W
77490,0,Sleep stage W
77520,0,Sleep stage W
77550,0,Sleep stage W
77580,0,Sleep stage W
77610,0,Sleep stage W
77640,0,Sleep stage W
77670,0,Sleep stage W
77700,0,Sleep stage W
77730,0,Sleep stage W
77760,0,Sleep stage W
77790,0,Sleep stage W
77820,0,Sleep stage W
77850,0,Sleep stage W
77880,0,Sleep stage W
77910,0,Sleep stage W
77940,0,Sleep stage W
77970,0,Sleep stage W
78000,0,Sleep stage W
78030,0,Sleep stage W
78060,0,Sleep stage W
78090,0,Sleep stage W
78120,0,Sleep stage W
78150,0,Sleep stage W
78180,0,Sleep stage W
78210,0,Sleep stage W
78240,0,Sleep stage W
78270,0,Sleep stage W
78300,0,Sleep stage W
78330,0,Sleep stage W
78360,0,Sleep stage W
78390,0,Sleep stage W
78420,0,Sleep stage W
78450,0,Sleep stage W
78480,0,Sleep stage W
78510,0,Sleep stage W
78540,0,Sleep stage W
78570,0,Sleep stage W
78600,0,Sleep stage W
78630,0,Sleep stage W
78660,0,Sleep stage W
78690,0,Sleep stage W
78720,0,Sleep stage W
78750,0,Sleep stage W
78780,0,Sleep stage W
78810,0,Sleep stage W
78840,0,Sleep stage W
78870,0,Sleep stage W
78900,0,Sleep stage W
78930,0,Sleep stage W
78960,0,Sleep stage W
78990,0,Sleep stage W
79020,0,Sleep stage W
79050,0,Sleep stage W
79080,0,Sleep stage W
79110,0,Sleep stage W
79140,0,Sleep stage W
79170,0,Sleep stage W
79200,0,Sleep stage W
79230,0,Sleep stage W
79260,0,Sleep stage W
79290,0,Sleep stage W
79320,0,Sleep stage W
79350,0,Sleep stage W
79380,0,Sleep stage W
79410,0,Sleep stage W
79440,0,Sleep stage W
79470,0,Sleep stage W
